parent_curie,parent_label,parent_labelset,cluster_count,is_consistent,consistent_neurotransmitters,pattern_variety,all_patterns
WMB:CS20230722_SUPT_1070,1070 DTN-LDT-IPN Otp Pax3 Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",5,True,GABA,1,GABA
WMB:CS20230722_SUPT_1004,1004 NTS Dbh Glut_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",8,True,Glut,2,Glut-Nora|Glut
WMB:CS20230722_SUPT_1005,1005 NTS Dbh Glut_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",9,True,Glut,2,Glut-Nora|Glut
WMB:CS20230722_SUPT_1002,1002 NTS Aldh1a2 Glut_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",4,True,Glut,1,Glut
WMB:CS20230722_SUPT_1003,1003 CBN Neurod2 Pvalb Glut_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",4,True,Glut,1,Glut
WMB:CS20230722_SUPT_1000,1000 MV-SPIV Zic4 Neurod2 Glut_4,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",4,True,Glut,2,Glut-Glyc|Glut
WMB:CS20230722_SUPT_1001,1001 MV-SPIV Zic4 Neurod2 Glut_5,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",2,True,Glut,1,Glut
WMB:CS20230722_SUPT_1015,1015 VCO Mafa Meis2 Glut_3,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",4,True,Glut,1,Glut
WMB:CS20230722_SUPT_1013,1013 VCO Mafa Meis2 Glut_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",3,True,Glut,1,Glut
WMB:CS20230722_SUPT_1010,1010 DMX VII Tbx20 Chol_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",5,True,Chol,2,Chol-Dopa|Chol
WMB:CS20230722_SUPT_1006,1006 NTS Dbh Glut_3,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",5,True,Glut,2,Glut-GABA-Nora|Glut
WMB:CS20230722_SUPT_1007,1007 NTS Dbh Glut_4,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",2,False,,2,GABA-Nora|Glut
WMB:CS20230722_SUPT_1040,1040 PRNc Otp Gly-Gaba_5,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",3,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1041,1041 PB Sst Gly-Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",4,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1048,1048 CS-PRNr-DR En1 Sox2 Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",11,True,GABA,1,GABA
WMB:CS20230722_SUPT_1049,1049 LDT Fgf7 Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",3,True,GABA,1,GABA
WMB:CS20230722_SUPT_1047,1047 CS-PRNr-DR En1 Sox2 Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",7,True,GABA,1,GABA
WMB:CS20230722_SUPT_1044,1044 CS-PRNr-PCG Tmem163 Otp Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",13,True,GABA,1,GABA
WMB:CS20230722_SUPT_1045,1045 CS-PRNr-PCG Tmem163 Otp Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",3,True,GABA,1,GABA
WMB:CS20230722_SUPT_1039,1039 PRNc Otp Gly-Gaba_4,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",6,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1051,1051 LDT-DTN Gata3 Nfix Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",5,True,GABA,1,GABA
WMB:CS20230722_SUPT_1052,1052 NI-RPO Gata3 Nr4a2 Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",5,True,GABA,2,GABA|Glut-GABA
WMB:CS20230722_SUPT_1050,1050 LDT-DTN Gata3 Nfix Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",4,True,GABA,1,GABA
WMB:CS20230722_SUPT_1057,1057 LDT-PCG-CS Gata3 Lhx1 Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",4,True,GABA,1,GABA
WMB:CS20230722_SUPT_1058,1058 LDT-PCG-CS Gata3 Lhx1 Gaba_3,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",2,True,GABA,2,GABA|Glut-GABA
WMB:CS20230722_SUPT_1055,1055 NI-RPO Gata3 Nr4a2 Gaba_4,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",4,False,,3,GABA|Glut|Glut-GABA
WMB:CS20230722_SUPT_1056,1056 LDT-PCG-CS Gata3 Lhx1 Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",5,True,GABA,2,GABA|Glut-GABA
WMB:CS20230722_SUPT_1053,1053 NI-RPO Gata3 Nr4a2 Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",7,False,,3,GABA|Glut|Glut-GABA
WMB:CS20230722_SUPT_1024,1024 MDRNv Crp Glut_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",4,True,Glut,1,Glut
WMB:CS20230722_SUPT_1022,1022 SPVC Nmu Glut_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",2,True,Glut,1,Glut
WMB:CS20230722_SUPT_1023,1023 MDRNd Bves Glut_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",3,True,Glut,1,Glut
WMB:CS20230722_SUPT_1020,1020 SPVC Ccdc172 Glut_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",9,True,Glut,1,Glut
WMB:CS20230722_SUPT_1021,1021 SPVC Nmu Glut_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",5,True,Glut,1,Glut
WMB:CS20230722_SUPT_1019,1019 SPVC Mafa Glut_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",4,True,Glut,1,Glut
WMB:CS20230722_SUPT_1017,1017 SPVO Mafa Meis2 Glut_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",2,True,Glut,1,Glut
WMB:CS20230722_SUPT_1018,1018 SPVC Mafa Glut_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",5,True,Glut,1,Glut
WMB:CS20230722_SUPT_1037,1037 PRNc Otp Gly-Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",7,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1038,1038 PRNc Otp Gly-Gaba_3,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",8,True,GABA,2,GABA|GABA-Glyc
WMB:CS20230722_SUPT_1035,1035 CS-RPO Meis2 Gaba_5,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",5,True,GABA,2,GABA|GABA-Glyc
WMB:CS20230722_SUPT_1036,1036 PRNc Otp Gly-Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",7,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1033,1033 CS-RPO Meis2 Gaba_3,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",4,True,GABA,2,GABA|Glut-GABA
WMB:CS20230722_SUPT_1034,1034 CS-RPO Meis2 Gaba_4,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",6,True,GABA,1,GABA
WMB:CS20230722_SUPT_1031,1031 CS-RPO Meis2 Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",6,True,GABA,1,GABA
WMB:CS20230722_SUPT_1032,1032 CS-RPO Meis2 Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",5,True,GABA,1,GABA
WMB:CS20230722_SUPT_1125,1125 PARN-MDRNd-NTS Gbx2 Gly-Gaba_6,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",5,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1126,1126 PARN-MDRNd-NTS Gbx2 Gly-Gaba_7,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",4,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1123,1123 PARN-MDRNd-NTS Gbx2 Gly-Gaba_4,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",6,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1124,1124 PARN-MDRNd-NTS Gbx2 Gly-Gaba_5,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",5,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1121,1121 PARN-MDRNd-NTS Gbx2 Gly-Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",11,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1122,1122 PARN-MDRNd-NTS Gbx2 Gly-Gaba_3,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",8,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1120,1120 PARN-MDRNd-NTS Gbx2 Gly-Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",9,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1118,1118 PRP Gata3 Slc6a5 Gly-Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",6,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1119,1119 MARN-PPY Ngfr Gly-Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",2,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1116,1116 RPA Pax6 Hoxb5 Gly-Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",7,True,GABA,2,GABA|GABA-Glyc
WMB:CS20230722_SUPT_1136,1136 SPVI-SPVC Sall3 Nfib Gly-Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",17,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1137,1137 SPVI-SPVC Sall3 Nfib Gly-Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",7,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1134,1134 NTS-PARN Neurod2 Gly-Gaba_5,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",6,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1135,1135 NTS-PARN Neurod2 Gly-Gaba_6,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",6,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1132,1132 NTS-PARN Neurod2 Gly-Gaba_3,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",8,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1133,1133 NTS-PARN Neurod2 Gly-Gaba_4,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",8,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1130,1130 NTS-PARN Neurod2 Gly-Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",12,True,GABA,2,GABA|GABA-Glyc
WMB:CS20230722_SUPT_1131,1131 NTS-PARN Neurod2 Gly-Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",8,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1129,1129 IRN Dmbx1 Pax2 Gly-Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",4,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1103,1103 MDRNd Prox1 Pax6 Gly-Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",3,True,GABA,2,GABA|GABA-Glyc
WMB:CS20230722_SUPT_1104,1104 MY Prox1 Lmo7 Gly-Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",6,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1101,1101 MV-SPIV-PRP Dmbx1 Gly-Gaba_3,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",2,True,GABA,2,GABA|GABA-Glyc
WMB:CS20230722_SUPT_1102,1102 MDRN Hoxb5 Ebf2 Gly-Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",6,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1100,1100 MV-SPIV-PRP Dmbx1 Gly-Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",2,True,GABA,2,GABA|GABA-Glyc
WMB:CS20230722_SUPT_1114,1114 MV Pax6 Gly-Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",2,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1115,1115 CBN Dmbx1 Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",2,True,GABA,1,GABA
WMB:CS20230722_SUPT_1113,1113 MV Pax6 Gly-Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",4,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1110,1110 PAS-MV Ebf2 Gly-Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",5,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1111,1111 PAS-MV Ebf2 Gly-Gaba_3,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",5,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1109,1109 PAS-MV Ebf2 Gly-Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",4,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1107,1107 MV Nkx6-1 Gly-Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",6,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1108,1108 MV Nkx6-1 Gly-Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",2,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1105,1105 NTS-MDRNd Prox1 Zic1 Gly-Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",4,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1106,1106 NTS-MDRNd Prox1 Zic1 Gly-Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",2,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1140,1140 RO-RPA Pkd2l1 Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",3,True,GABA,1,GABA
WMB:CS20230722_SUPT_1148,1148 CBX Golgi Gly-Gaba_1 CS20230722_SUPT_1148,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",2,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1145,1145 CB PLI Gly-Gaba_2 CS20230722_SUPT_1145,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",3,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1146,1146 CB PLI Gly-Gaba_3,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",2,True,GABA,2,GABA|GABA-Glyc
WMB:CS20230722_SUPT_1143,1143 DCO Il22 Gly-Gaba_3 CS20230722_SUPT_1143,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",4,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1144,1144 CB PLI Gly-Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",3,True,GABA,2,GABA|GABA-Glyc
WMB:CS20230722_SUPT_1141,1141 DCO Il22 Gly-Gaba_1 CS20230722_SUPT_1141,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",5,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1138,1138 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",8,True,GABA,2,GABA|GABA-Glyc
WMB:CS20230722_SUPT_1139,1139 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",12,True,GABA,2,GABA|GABA-Glyc
WMB:CS20230722_SUPT_1150,1150 CBX MLI Megf11 Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",2,True,GABA,1,GABA
WMB:CS20230722_SUPT_1156,1156 DCO UBC Glut_1 CS20230722_SUPT_1156,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",4,True,Glut,1,Glut
WMB:CS20230722_SUPT_1154,1154 CB Granule Glut_1 CS20230722_SUPT_1154,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",3,True,Glut,1,Glut
WMB:CS20230722_SUPT_1155,1155 CB Granule Glut_2 CS20230722_SUPT_1155,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",2,True,Glut,1,Glut
WMB:CS20230722_SUPT_1152,1152 CBX Purkinje Gaba_1 CS20230722_SUPT_1152,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",2,True,GABA,1,GABA
WMB:CS20230722_SUPT_1153,1153 CBX Purkinje Gaba_2 CS20230722_SUPT_1153,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",2,True,GABA,1,GABA
WMB:CS20230722_SUPT_1149,1149 CBX MLI Megf11 Gaba_1 CS20230722_SUPT_1149,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",2,True,GABA,1,GABA
WMB:CS20230722_SUBC_180,180 SCiw Pitx2 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",19,True,Glut,1,Glut
WMB:CS20230722_SUBC_181,181 IC Tfap2d Maf Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",38,True,Glut,1,Glut
WMB:CS20230722_SUBC_182,182 CUN-PPN Evx2 Meis2 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",32,False,,4,Glut-Dopa|Glut-Chol|Glut|Chol
WMB:CS20230722_SUBC_185,185 SCig Tfap2b Chrnb3 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",4,True,Glut,1,Glut
WMB:CS20230722_SUBC_186,186 SCop Pou4f2 Neurod2 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",3,True,Glut,1,Glut
WMB:CS20230722_SUBC_187,187 SCsg Pde5a Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",10,True,Glut,1,Glut
WMB:CS20230722_SUBC_188,188 SCop Sln Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",11,True,Glut,1,Glut
WMB:CS20230722_SUBC_190,190 ND-INC Foxd2 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",3,True,Glut,1,Glut
WMB:CS20230722_SUBC_191,191 PAG-MRN Rln3 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",3,True,GABA,1,GABA
WMB:CS20230722_SUBC_192,192 PPN-CUN-PCG Otp En1 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",19,True,GABA,2,GABA|Glut-GABA
WMB:CS20230722_SUBC_193,193 MRN-PPN-CUN Pax8 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",11,True,GABA,3,GABA|GABA-Glyc|Glut-GABA
WMB:CS20230722_SUBC_194,194 MRN-VTN-PPN Pax5 Cdh23 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",14,True,GABA,1,GABA
WMB:CS20230722_SUBC_195,195 SNr-VTA Pax5 Npas1 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",9,True,GABA,1,GABA
WMB:CS20230722_SUBC_196,196 PAG-PPN Pax5 Sox21 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",19,True,GABA,1,GABA
WMB:CS20230722_SUBC_197,197 SNr Six3 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",4,True,GABA,1,GABA
WMB:CS20230722_SUBC_198,198 IC Six3 En2 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",44,True,GABA,1,GABA
WMB:CS20230722_SUBC_199,199 PAG-MRN-RN Foxa2 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",23,True,GABA,2,GABA|Glut-GABA
WMB:CS20230722_SUBC_160,160 PAG-SC Neurod2 Meis2 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",17,True,Glut,1,Glut
WMB:CS20230722_SUBC_161,161 PAG Pou4f3 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",15,True,Glut,1,Glut
WMB:CS20230722_SUBC_162,162 CUN Evx2 Lhx2 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",28,True,Glut,1,Glut
WMB:CS20230722_SUBC_163,163 APN C1ql2 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",7,True,Glut,1,Glut
WMB:CS20230722_SUBC_164,164 APN C1ql4 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",9,True,Glut,1,Glut
WMB:CS20230722_SUBC_165,165 PAG-MRN Pou3f1 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",27,True,Glut,1,Glut
WMB:CS20230722_SUBC_166,166 MRN Pou3f1 C1ql4 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",13,True,Glut,1,Glut
WMB:CS20230722_SUBC_167,167 PRC-PAG Tcf7l2 Irx2 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",28,True,Glut,1,Glut
WMB:CS20230722_SUBC_168,168 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",82,True,Glut,1,Glut
WMB:CS20230722_SUBC_169,169 PAG-SC Pou4f1 Zic1 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",33,True,Glut,1,Glut
WMB:CS20230722_SUBC_170,170 PAG-MRN Tfap2b Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",37,True,Glut,1,Glut
WMB:CS20230722_SUBC_171,171 PAG Pou4f1 Bnc2 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",22,True,Glut,1,Glut
WMB:CS20230722_SUBC_172,172 PAG Pou4f1 Ebf2 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",44,True,Glut,1,Glut
WMB:CS20230722_SUBC_173,173 PAG Pou4f2 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",33,True,Glut,1,Glut
WMB:CS20230722_SUBC_174,174 PAG Pou4f2 Mesi2 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",27,True,Glut,1,Glut
WMB:CS20230722_SUBC_175,175 SC Bnc2 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",8,True,Glut,1,Glut
WMB:CS20230722_SUBC_176,176 SCig Foxb1 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",30,True,Glut,1,Glut
WMB:CS20230722_SUBC_177,177 SCig-an-PPT Foxb1 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",11,True,Glut,1,Glut
WMB:CS20230722_SUBC_178,178 SCig Foxb1 Otx2 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",4,True,Glut,1,Glut
WMB:CS20230722_SUBC_179,179 SCdg-PAG Tfap2b Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",7,True,Glut,1,Glut
WMB:CS20230722_SUBC_260,260 MDRNv Crp Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",4,True,Glut,1,Glut
WMB:CS20230722_SUBC_261,261 HB Calcb Chol,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",5,True,Chol,1,Chol
WMB:CS20230722_SUBC_263,263 CS-RPO Meis2 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",26,True,GABA,3,GABA|GABA-Glyc|Glut-GABA
WMB:CS20230722_SUBC_264,264 PRNc Otp Gly-Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",31,True,GABA,2,GABA|GABA-Glyc
WMB:CS20230722_SUBC_265,265 PB Sst Gly-Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",5,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUBC_267,267 CS-PRNr-PCG Tmem163 Otp Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",17,True,GABA,1,GABA
WMB:CS20230722_SUBC_268,268 CS-PRNr-DR En1 Sox2 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",18,True,GABA,1,GABA
WMB:CS20230722_SUBC_269,269 LDT Fgf7 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",3,True,GABA,1,GABA
WMB:CS20230722_SUBC_270,270 LDT-DTN Gata3 Nfix Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",9,True,GABA,1,GABA
WMB:CS20230722_SUBC_271,271 NI-RPO Gata3 Nr4a2 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",17,False,,3,GABA|Glut|Glut-GABA
WMB:CS20230722_SUBC_272,272 LDT-PCG-CS Gata3 Lhx1 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",15,True,GABA,2,GABA|Glut-GABA
WMB:CS20230722_SUBC_273,273 PDTg-PCG Pax6 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",9,True,GABA,2,GABA|Glut-GABA
WMB:CS20230722_SUBC_274,274 PDTg Otp Shroom3 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",2,True,GABA,1,GABA
WMB:CS20230722_SUBC_275,275 PDTg Otp Olig3 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",3,True,GABA,1,GABA
WMB:CS20230722_SUBC_276,276 LDT-PCG St18 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",12,True,GABA,2,GABA|GABA-Glyc
