cc_curie,cc_label,token_position,token_text,token_simplified_type,token_type,token_name,primary_identifier,secondary_identifier,tertiary_identifier,original_part
WMB:CS20230722_CLUS_2566,2566 MM-ant Foxb1 Glut_1,3,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2567,2567 MM-ant Foxb1 Glut_1,1,MM,anatomical,structure,Medial mammillary nucleus,MBA:491,UBERON:0001939,,MM-ant
WMB:CS20230722_CLUS_2567,2567 MM-ant Foxb1 Glut_1,2,ant,unknown,unknown,Unknown token: ant,,,,MM-ant
WMB:CS20230722_CLUS_2567,2567 MM-ant Foxb1 Glut_1,3,Foxb1,gene,gene,forkhead box B1,ENSEMBL:ENSMUSG00000059246,NCBIGene:64290,ABAGene:40891,Foxb1
WMB:CS20230722_CLUS_2567,2567 MM-ant Foxb1 Glut_1,3,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2568,2568 MM-ant Foxb1 Glut_1,1,MM,anatomical,structure,Medial mammillary nucleus,MBA:491,UBERON:0001939,,MM-ant
WMB:CS20230722_CLUS_2568,2568 MM-ant Foxb1 Glut_1,2,ant,unknown,unknown,Unknown token: ant,,,,MM-ant
WMB:CS20230722_CLUS_2568,2568 MM-ant Foxb1 Glut_1,3,Foxb1,gene,gene,forkhead box B1,ENSEMBL:ENSMUSG00000059246,NCBIGene:64290,ABAGene:40891,Foxb1
WMB:CS20230722_CLUS_2568,2568 MM-ant Foxb1 Glut_1,3,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2569,2569 MM-ant Foxb1 Glut_1,1,MM,anatomical,structure,Medial mammillary nucleus,MBA:491,UBERON:0001939,,MM-ant
WMB:CS20230722_CLUS_2569,2569 MM-ant Foxb1 Glut_1,2,ant,unknown,unknown,Unknown token: ant,,,,MM-ant
WMB:CS20230722_CLUS_2569,2569 MM-ant Foxb1 Glut_1,3,Foxb1,gene,gene,forkhead box B1,ENSEMBL:ENSMUSG00000059246,NCBIGene:64290,ABAGene:40891,Foxb1
WMB:CS20230722_CLUS_2569,2569 MM-ant Foxb1 Glut_1,3,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUBC_257,257 SPVC Ccdc172 Glut,1,SPVC,anatomical,structure,"Spinal nucleus of the trigeminal, caudal part",MBA:429,UBERON:0002866,,SPVC
WMB:CS20230722_SUBC_257,257 SPVC Ccdc172 Glut,1,Ccdc172,gene,gene,coiled-coil domain containing 172,ENSEMBL:ENSMUSG00000025090,NCBIGene:75645,ABAGene:51486,Ccdc172
WMB:CS20230722_SUBC_257,257 SPVC Ccdc172 Glut,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2570,2570 MM-ant Foxb1 Glut_1,1,MM,anatomical,structure,Medial mammillary nucleus,MBA:491,UBERON:0001939,,MM-ant
WMB:CS20230722_CLUS_2570,2570 MM-ant Foxb1 Glut_1,2,ant,unknown,unknown,Unknown token: ant,,,,MM-ant
WMB:CS20230722_CLUS_2570,2570 MM-ant Foxb1 Glut_1,3,Foxb1,gene,gene,forkhead box B1,ENSEMBL:ENSMUSG00000059246,NCBIGene:64290,ABAGene:40891,Foxb1
WMB:CS20230722_CLUS_2570,2570 MM-ant Foxb1 Glut_1,3,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2571,2571 MM Foxb1 Glut_1,1,MM,anatomical,structure,Medial mammillary nucleus,MBA:491,UBERON:0001939,,MM
WMB:CS20230722_CLUS_2571,2571 MM Foxb1 Glut_1,1,Foxb1,gene,gene,forkhead box B1,ENSEMBL:ENSMUSG00000059246,NCBIGene:64290,ABAGene:40891,Foxb1
WMB:CS20230722_CLUS_2571,2571 MM Foxb1 Glut_1,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2572,2572 MM Foxb1 Glut_1,1,MM,anatomical,structure,Medial mammillary nucleus,MBA:491,UBERON:0001939,,MM
WMB:CS20230722_CLUS_2572,2572 MM Foxb1 Glut_1,1,Foxb1,gene,gene,forkhead box B1,ENSEMBL:ENSMUSG00000059246,NCBIGene:64290,ABAGene:40891,Foxb1
WMB:CS20230722_CLUS_2572,2572 MM Foxb1 Glut_1,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2573,2573 MM Foxb1 Glut_1,1,MM,anatomical,structure,Medial mammillary nucleus,MBA:491,UBERON:0001939,,MM
WMB:CS20230722_CLUS_2573,2573 MM Foxb1 Glut_1,1,Foxb1,gene,gene,forkhead box B1,ENSEMBL:ENSMUSG00000059246,NCBIGene:64290,ABAGene:40891,Foxb1
WMB:CS20230722_CLUS_2573,2573 MM Foxb1 Glut_1,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2574,2574 MM Foxb1 Glut_2,1,MM,anatomical,structure,Medial mammillary nucleus,MBA:491,UBERON:0001939,,MM
WMB:CS20230722_CLUS_2574,2574 MM Foxb1 Glut_2,1,Foxb1,gene,gene,forkhead box B1,ENSEMBL:ENSMUSG00000059246,NCBIGene:64290,ABAGene:40891,Foxb1
WMB:CS20230722_CLUS_2574,2574 MM Foxb1 Glut_2,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2575,2575 MM Foxb1 Glut_2,1,MM,anatomical,structure,Medial mammillary nucleus,MBA:491,UBERON:0001939,,MM
WMB:CS20230722_CLUS_2575,2575 MM Foxb1 Glut_2,1,Foxb1,gene,gene,forkhead box B1,ENSEMBL:ENSMUSG00000059246,NCBIGene:64290,ABAGene:40891,Foxb1
WMB:CS20230722_CLUS_2575,2575 MM Foxb1 Glut_2,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2576,2576 MM Foxb1 Glut_2,1,MM,anatomical,structure,Medial mammillary nucleus,MBA:491,UBERON:0001939,,MM
WMB:CS20230722_CLUS_2576,2576 MM Foxb1 Glut_2,1,Foxb1,gene,gene,forkhead box B1,ENSEMBL:ENSMUSG00000059246,NCBIGene:64290,ABAGene:40891,Foxb1
WMB:CS20230722_CLUS_2576,2576 MM Foxb1 Glut_2,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2577,2577 MM Foxb1 Glut_2,1,MM,anatomical,structure,Medial mammillary nucleus,MBA:491,UBERON:0001939,,MM
WMB:CS20230722_CLUS_2577,2577 MM Foxb1 Glut_2,1,Foxb1,gene,gene,forkhead box B1,ENSEMBL:ENSMUSG00000059246,NCBIGene:64290,ABAGene:40891,Foxb1
WMB:CS20230722_CLUS_2577,2577 MM Foxb1 Glut_2,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2578,2578 MH Tac2 Glut_1,1,MH,anatomical,structure,Medial habenula,MBA:483,UBERON:0001942,,MH
WMB:CS20230722_CLUS_2578,2578 MH Tac2 Glut_1,1,Tac2,gene,gene,tachykinin 2,ENSEMBL:ENSMUSG00000025400,NCBIGene:21334,ABAGene:21095,Tac2
WMB:CS20230722_CLUS_2578,2578 MH Tac2 Glut_1,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2579,2579 MH Tac2 Glut_1,1,MH,anatomical,structure,Medial habenula,MBA:483,UBERON:0001942,,MH
WMB:CS20230722_CLUS_2579,2579 MH Tac2 Glut_1,1,Tac2,gene,gene,tachykinin 2,ENSEMBL:ENSMUSG00000025400,NCBIGene:21334,ABAGene:21095,Tac2
WMB:CS20230722_CLUS_2579,2579 MH Tac2 Glut_1,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUBC_258,258 SPVC Nmu Glut,1,SPVC,anatomical,structure,"Spinal nucleus of the trigeminal, caudal part",MBA:429,UBERON:0002866,,SPVC
WMB:CS20230722_SUBC_258,258 SPVC Nmu Glut,1,Nmu,gene,gene,neuromedin U,ENSEMBL:ENSMUSG00000029236,NCBIGene:56183,ABAGene:35466,Nmu
WMB:CS20230722_SUBC_258,258 SPVC Nmu Glut,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2580,2580 MH Tac2 Glut_1,1,MH,anatomical,structure,Medial habenula,MBA:483,UBERON:0001942,,MH
WMB:CS20230722_CLUS_2580,2580 MH Tac2 Glut_1,1,Tac2,gene,gene,tachykinin 2,ENSEMBL:ENSMUSG00000025400,NCBIGene:21334,ABAGene:21095,Tac2
WMB:CS20230722_CLUS_2580,2580 MH Tac2 Glut_1,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2581,2581 MH Tac2 Glut_1,1,MH,anatomical,structure,Medial habenula,MBA:483,UBERON:0001942,,MH
WMB:CS20230722_CLUS_2581,2581 MH Tac2 Glut_1,1,Tac2,gene,gene,tachykinin 2,ENSEMBL:ENSMUSG00000025400,NCBIGene:21334,ABAGene:21095,Tac2
WMB:CS20230722_CLUS_2581,2581 MH Tac2 Glut_1,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2582,2582 MH Tac2 Glut_2,1,MH,anatomical,structure,Medial habenula,MBA:483,UBERON:0001942,,MH
WMB:CS20230722_CLUS_2582,2582 MH Tac2 Glut_2,1,Tac2,gene,gene,tachykinin 2,ENSEMBL:ENSMUSG00000025400,NCBIGene:21334,ABAGene:21095,Tac2
WMB:CS20230722_CLUS_2582,2582 MH Tac2 Glut_2,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2583,2583 MH Tac2 Glut_2,1,MH,anatomical,structure,Medial habenula,MBA:483,UBERON:0001942,,MH
WMB:CS20230722_CLUS_2583,2583 MH Tac2 Glut_2,1,Tac2,gene,gene,tachykinin 2,ENSEMBL:ENSMUSG00000025400,NCBIGene:21334,ABAGene:21095,Tac2
WMB:CS20230722_CLUS_2583,2583 MH Tac2 Glut_2,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2584,2584 MH Tac2 Glut_2,1,MH,anatomical,structure,Medial habenula,MBA:483,UBERON:0001942,,MH
WMB:CS20230722_CLUS_2584,2584 MH Tac2 Glut_2,1,Tac2,gene,gene,tachykinin 2,ENSEMBL:ENSMUSG00000025400,NCBIGene:21334,ABAGene:21095,Tac2
WMB:CS20230722_CLUS_2584,2584 MH Tac2 Glut_2,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2585,2585 MH Tac2 Glut_2,1,MH,anatomical,structure,Medial habenula,MBA:483,UBERON:0001942,,MH
WMB:CS20230722_CLUS_2585,2585 MH Tac2 Glut_2,1,Tac2,gene,gene,tachykinin 2,ENSEMBL:ENSMUSG00000025400,NCBIGene:21334,ABAGene:21095,Tac2
WMB:CS20230722_CLUS_2585,2585 MH Tac2 Glut_2,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2586,2586 MH Tac2 Glut_2,1,MH,anatomical,structure,Medial habenula,MBA:483,UBERON:0001942,,MH
WMB:CS20230722_CLUS_2586,2586 MH Tac2 Glut_2,1,Tac2,gene,gene,tachykinin 2,ENSEMBL:ENSMUSG00000025400,NCBIGene:21334,ABAGene:21095,Tac2
WMB:CS20230722_CLUS_2586,2586 MH Tac2 Glut_2,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2587,2587 MH Tac2 Glut_3,1,MH,anatomical,structure,Medial habenula,MBA:483,UBERON:0001942,,MH
WMB:CS20230722_CLUS_2587,2587 MH Tac2 Glut_3,1,Tac2,gene,gene,tachykinin 2,ENSEMBL:ENSMUSG00000025400,NCBIGene:21334,ABAGene:21095,Tac2
WMB:CS20230722_CLUS_2587,2587 MH Tac2 Glut_3,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2588,2588 MH Tac2 Glut_3,1,MH,anatomical,structure,Medial habenula,MBA:483,UBERON:0001942,,MH
WMB:CS20230722_CLUS_2588,2588 MH Tac2 Glut_3,1,Tac2,gene,gene,tachykinin 2,ENSEMBL:ENSMUSG00000025400,NCBIGene:21334,ABAGene:21095,Tac2
WMB:CS20230722_CLUS_2588,2588 MH Tac2 Glut_3,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2589,2589 MH Tac2 Glut_3,1,MH,anatomical,structure,Medial habenula,MBA:483,UBERON:0001942,,MH
WMB:CS20230722_CLUS_2589,2589 MH Tac2 Glut_3,1,Tac2,gene,gene,tachykinin 2,ENSEMBL:ENSMUSG00000025400,NCBIGene:21334,ABAGene:21095,Tac2
WMB:CS20230722_CLUS_2589,2589 MH Tac2 Glut_3,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUBC_259,259 MDRNd Bves Glut,1,MDRNd,anatomical,structure,"Medullary reticular nucleus, dorsal part",MBA:1098,,,MDRNd
WMB:CS20230722_SUBC_259,259 MDRNd Bves Glut,1,Bves,gene,gene,blood vessel epicardial substance,ENSEMBL:ENSMUSG00000071317,NCBIGene:23828,ABAGene:23581,Bves
WMB:CS20230722_SUBC_259,259 MDRNd Bves Glut,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2590,2590 MH Tac2 Glut_3,1,MH,anatomical,structure,Medial habenula,MBA:483,UBERON:0001942,,MH
WMB:CS20230722_CLUS_2590,2590 MH Tac2 Glut_3,1,Tac2,gene,gene,tachykinin 2,ENSEMBL:ENSMUSG00000025400,NCBIGene:21334,ABAGene:21095,Tac2
WMB:CS20230722_CLUS_2590,2590 MH Tac2 Glut_3,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2591,2591 MH Tac2 Glut_3,1,MH,anatomical,structure,Medial habenula,MBA:483,UBERON:0001942,,MH
WMB:CS20230722_CLUS_2591,2591 MH Tac2 Glut_3,1,Tac2,gene,gene,tachykinin 2,ENSEMBL:ENSMUSG00000025400,NCBIGene:21334,ABAGene:21095,Tac2
WMB:CS20230722_CLUS_2591,2591 MH Tac2 Glut_3,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2592,2592 MH Tac2 Glut_3,1,MH,anatomical,structure,Medial habenula,MBA:483,UBERON:0001942,,MH
WMB:CS20230722_CLUS_2592,2592 MH Tac2 Glut_3,1,Tac2,gene,gene,tachykinin 2,ENSEMBL:ENSMUSG00000025400,NCBIGene:21334,ABAGene:21095,Tac2
WMB:CS20230722_CLUS_2592,2592 MH Tac2 Glut_3,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2593,2593 MH Tac2 Glut_3,1,MH,anatomical,structure,Medial habenula,MBA:483,UBERON:0001942,,MH
WMB:CS20230722_CLUS_2593,2593 MH Tac2 Glut_3,1,Tac2,gene,gene,tachykinin 2,ENSEMBL:ENSMUSG00000025400,NCBIGene:21334,ABAGene:21095,Tac2
WMB:CS20230722_CLUS_2593,2593 MH Tac2 Glut_3,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2594,2594 MH Tac2 Glut_4,1,MH,anatomical,structure,Medial habenula,MBA:483,UBERON:0001942,,MH
WMB:CS20230722_CLUS_2594,2594 MH Tac2 Glut_4,1,Tac2,gene,gene,tachykinin 2,ENSEMBL:ENSMUSG00000025400,NCBIGene:21334,ABAGene:21095,Tac2
WMB:CS20230722_CLUS_2594,2594 MH Tac2 Glut_4,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2595,2595 MH Tac2 Glut_4,1,MH,anatomical,structure,Medial habenula,MBA:483,UBERON:0001942,,MH
WMB:CS20230722_CLUS_2595,2595 MH Tac2 Glut_4,1,Tac2,gene,gene,tachykinin 2,ENSEMBL:ENSMUSG00000025400,NCBIGene:21334,ABAGene:21095,Tac2
WMB:CS20230722_CLUS_2595,2595 MH Tac2 Glut_4,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2596,2596 MH Tac2 Glut_5,1,MH,anatomical,structure,Medial habenula,MBA:483,UBERON:0001942,,MH
WMB:CS20230722_CLUS_2596,2596 MH Tac2 Glut_5,1,Tac2,gene,gene,tachykinin 2,ENSEMBL:ENSMUSG00000025400,NCBIGene:21334,ABAGene:21095,Tac2
WMB:CS20230722_CLUS_2596,2596 MH Tac2 Glut_5,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2597,2597 MH Tac2 Glut_5,1,MH,anatomical,structure,Medial habenula,MBA:483,UBERON:0001942,,MH
WMB:CS20230722_CLUS_2597,2597 MH Tac2 Glut_5,1,Tac2,gene,gene,tachykinin 2,ENSEMBL:ENSMUSG00000025400,NCBIGene:21334,ABAGene:21095,Tac2
WMB:CS20230722_CLUS_2597,2597 MH Tac2 Glut_5,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2598,2598 MH Tac2 Glut_5,1,MH,anatomical,structure,Medial habenula,MBA:483,UBERON:0001942,,MH
WMB:CS20230722_CLUS_2598,2598 MH Tac2 Glut_5,1,Tac2,gene,gene,tachykinin 2,ENSEMBL:ENSMUSG00000025400,NCBIGene:21334,ABAGene:21095,Tac2
WMB:CS20230722_CLUS_2598,2598 MH Tac2 Glut_5,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2599,2599 LH Pou4f1 Sox1 Glut_1,1,LH,anatomical,structure,Lateral habenula,MBA:186,UBERON:0001941,,LH
WMB:CS20230722_CLUS_2599,2599 LH Pou4f1 Sox1 Glut_1,1,Pou4f1,gene,gene,"POU domain, class 4, transcription factor 1",ENSEMBL:ENSMUSG00000048349,NCBIGene:18996,ABAGene:18759,Pou4f1
WMB:CS20230722_CLUS_2599,2599 LH Pou4f1 Sox1 Glut_1,1,Sox1,gene,gene,SRY (sex determining region Y)-box 1,ENSEMBL:ENSMUSG00000096014,NCBIGene:20664,,Sox1
WMB:CS20230722_CLUS_2599,2599 LH Pou4f1 Sox1 Glut_1,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLAS_26,26 P GABA,1,P,anatomical,structure,Pons,MBA:771,UBERON:0000988,,P
WMB:CS20230722_CLAS_26,26 P GABA,1,GABA,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,GABA
WMB:CS20230722_SUBC_260,260 MDRNv Crp Glut,1,MDRNv,anatomical,structure,"Medullary reticular nucleus, ventral part",MBA:1107,,,MDRNv
WMB:CS20230722_SUBC_260,260 MDRNv Crp Glut,1,Crp,gene,gene,"C-reactive protein, pentraxin-related",ENSEMBL:ENSMUSG00000037942,NCBIGene:12944,ABAGene:12727,Crp
WMB:CS20230722_SUBC_260,260 MDRNv Crp Glut,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2600,2600 LH Pou4f1 Sox1 Glut_1,1,LH,anatomical,structure,Lateral habenula,MBA:186,UBERON:0001941,,LH
WMB:CS20230722_CLUS_2600,2600 LH Pou4f1 Sox1 Glut_1,1,Pou4f1,gene,gene,"POU domain, class 4, transcription factor 1",ENSEMBL:ENSMUSG00000048349,NCBIGene:18996,ABAGene:18759,Pou4f1
WMB:CS20230722_CLUS_2600,2600 LH Pou4f1 Sox1 Glut_1,1,Sox1,gene,gene,SRY (sex determining region Y)-box 1,ENSEMBL:ENSMUSG00000096014,NCBIGene:20664,,Sox1
WMB:CS20230722_CLUS_2600,2600 LH Pou4f1 Sox1 Glut_1,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2601,2601 LH Pou4f1 Sox1 Glut_2,1,LH,anatomical,structure,Lateral habenula,MBA:186,UBERON:0001941,,LH
WMB:CS20230722_CLUS_2601,2601 LH Pou4f1 Sox1 Glut_2,1,Pou4f1,gene,gene,"POU domain, class 4, transcription factor 1",ENSEMBL:ENSMUSG00000048349,NCBIGene:18996,ABAGene:18759,Pou4f1
WMB:CS20230722_CLUS_2601,2601 LH Pou4f1 Sox1 Glut_2,1,Sox1,gene,gene,SRY (sex determining region Y)-box 1,ENSEMBL:ENSMUSG00000096014,NCBIGene:20664,,Sox1
WMB:CS20230722_CLUS_2601,2601 LH Pou4f1 Sox1 Glut_2,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2602,2602 LH Pou4f1 Sox1 Glut_2,1,LH,anatomical,structure,Lateral habenula,MBA:186,UBERON:0001941,,LH
WMB:CS20230722_CLUS_2602,2602 LH Pou4f1 Sox1 Glut_2,1,Pou4f1,gene,gene,"POU domain, class 4, transcription factor 1",ENSEMBL:ENSMUSG00000048349,NCBIGene:18996,ABAGene:18759,Pou4f1
WMB:CS20230722_CLUS_2602,2602 LH Pou4f1 Sox1 Glut_2,1,Sox1,gene,gene,SRY (sex determining region Y)-box 1,ENSEMBL:ENSMUSG00000096014,NCBIGene:20664,,Sox1
WMB:CS20230722_CLUS_2602,2602 LH Pou4f1 Sox1 Glut_2,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2603,2603 LH Pou4f1 Sox1 Glut_2,1,LH,anatomical,structure,Lateral habenula,MBA:186,UBERON:0001941,,LH
WMB:CS20230722_CLUS_2603,2603 LH Pou4f1 Sox1 Glut_2,1,Pou4f1,gene,gene,"POU domain, class 4, transcription factor 1",ENSEMBL:ENSMUSG00000048349,NCBIGene:18996,ABAGene:18759,Pou4f1
WMB:CS20230722_CLUS_2603,2603 LH Pou4f1 Sox1 Glut_2,1,Sox1,gene,gene,SRY (sex determining region Y)-box 1,ENSEMBL:ENSMUSG00000096014,NCBIGene:20664,,Sox1
WMB:CS20230722_CLUS_2603,2603 LH Pou4f1 Sox1 Glut_2,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2604,2604 LH Pou4f1 Sox1 Glut_2,1,LH,anatomical,structure,Lateral habenula,MBA:186,UBERON:0001941,,LH
WMB:CS20230722_CLUS_2604,2604 LH Pou4f1 Sox1 Glut_2,1,Pou4f1,gene,gene,"POU domain, class 4, transcription factor 1",ENSEMBL:ENSMUSG00000048349,NCBIGene:18996,ABAGene:18759,Pou4f1
WMB:CS20230722_CLUS_2604,2604 LH Pou4f1 Sox1 Glut_2,1,Sox1,gene,gene,SRY (sex determining region Y)-box 1,ENSEMBL:ENSMUSG00000096014,NCBIGene:20664,,Sox1
WMB:CS20230722_CLUS_2604,2604 LH Pou4f1 Sox1 Glut_2,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2605,2605 LH Pou4f1 Sox1 Glut_2,1,LH,anatomical,structure,Lateral habenula,MBA:186,UBERON:0001941,,LH
WMB:CS20230722_CLUS_2605,2605 LH Pou4f1 Sox1 Glut_2,1,Pou4f1,gene,gene,"POU domain, class 4, transcription factor 1",ENSEMBL:ENSMUSG00000048349,NCBIGene:18996,ABAGene:18759,Pou4f1
WMB:CS20230722_CLUS_2605,2605 LH Pou4f1 Sox1 Glut_2,1,Sox1,gene,gene,SRY (sex determining region Y)-box 1,ENSEMBL:ENSMUSG00000096014,NCBIGene:20664,,Sox1
WMB:CS20230722_CLUS_2605,2605 LH Pou4f1 Sox1 Glut_2,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2606,2606 LH Pou4f1 Sox1 Glut_3,1,LH,anatomical,structure,Lateral habenula,MBA:186,UBERON:0001941,,LH
WMB:CS20230722_CLUS_2606,2606 LH Pou4f1 Sox1 Glut_3,1,Pou4f1,gene,gene,"POU domain, class 4, transcription factor 1",ENSEMBL:ENSMUSG00000048349,NCBIGene:18996,ABAGene:18759,Pou4f1
WMB:CS20230722_CLUS_2606,2606 LH Pou4f1 Sox1 Glut_3,1,Sox1,gene,gene,SRY (sex determining region Y)-box 1,ENSEMBL:ENSMUSG00000096014,NCBIGene:20664,,Sox1
WMB:CS20230722_CLUS_2606,2606 LH Pou4f1 Sox1 Glut_3,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2607,2607 LH Pou4f1 Sox1 Glut_3,1,LH,anatomical,structure,Lateral habenula,MBA:186,UBERON:0001941,,LH
WMB:CS20230722_CLUS_2607,2607 LH Pou4f1 Sox1 Glut_3,1,Pou4f1,gene,gene,"POU domain, class 4, transcription factor 1",ENSEMBL:ENSMUSG00000048349,NCBIGene:18996,ABAGene:18759,Pou4f1
WMB:CS20230722_CLUS_2607,2607 LH Pou4f1 Sox1 Glut_3,1,Sox1,gene,gene,SRY (sex determining region Y)-box 1,ENSEMBL:ENSMUSG00000096014,NCBIGene:20664,,Sox1
WMB:CS20230722_CLUS_2607,2607 LH Pou4f1 Sox1 Glut_3,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2608,2608 LH Pou4f1 Sox1 Glut_3,1,LH,anatomical,structure,Lateral habenula,MBA:186,UBERON:0001941,,LH
WMB:CS20230722_CLUS_2608,2608 LH Pou4f1 Sox1 Glut_3,1,Pou4f1,gene,gene,"POU domain, class 4, transcription factor 1",ENSEMBL:ENSMUSG00000048349,NCBIGene:18996,ABAGene:18759,Pou4f1
WMB:CS20230722_CLUS_2608,2608 LH Pou4f1 Sox1 Glut_3,1,Sox1,gene,gene,SRY (sex determining region Y)-box 1,ENSEMBL:ENSMUSG00000096014,NCBIGene:20664,,Sox1
WMB:CS20230722_CLUS_2608,2608 LH Pou4f1 Sox1 Glut_3,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_2609,2609 LH Pou4f1 Sox1 Glut_4,1,LH,anatomical,structure,Lateral habenula,MBA:186,UBERON:0001941,,LH
WMB:CS20230722_CLUS_2609,2609 LH Pou4f1 Sox1 Glut_4,1,Pou4f1,gene,gene,"POU domain, class 4, transcription factor 1",ENSEMBL:ENSMUSG00000048349,NCBIGene:18996,ABAGene:18759,Pou4f1
WMB:CS20230722_CLUS_2609,2609 LH Pou4f1 Sox1 Glut_4,1,Sox1,gene,gene,SRY (sex determining region Y)-box 1,ENSEMBL:ENSMUSG00000096014,NCBIGene:20664,,Sox1
WMB:CS20230722_CLUS_2609,2609 LH Pou4f1 Sox1 Glut_4,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUBC_261,261 HB Calcb Chol,1,HB,anatomical,structure,Hindbrain,MBA:1065,UBERON:0002028,,HB
